x,y,Texture,PH,CEC,Nitrogen,Carbon,Temp,Rainfall,Slope,DEM,NDVI,LULC,LST,Suitability
36.53293863,0.10230698,3,1,4,4,4,4,4,4,3,3,3,3,3
36.55183613,0.209636663,3,1,4,4,4,4,3,4,3,3,4,2,3
36.49377433,0.147670259,3,1,4,4,4,4,4,4,2,3,3,3,3
36.5650668,0.187191234,2,3,4,4,4,4,4,4,3,3,4,3,4
36.44173283,0.129301808,2,3,3,4,4,4,4,4,2,4,2,4,3
36.4994903,0.109250708,3,1,4,4,4,4,4,4,2,3,3,4,3
36.60691917,0.191576598,2,3,4,4,4,4,4,4,3,3,4,3,4
36.51338716,0.215005075,3,1,4,4,4,4,3,4,3,3,3,3,3
36.5957589,0.191206608,2,3,4,4,4,4,4,4,3,3,3,3,4
36.59933884,0.191703949,2,3,4,4,4,4,4,4,3,3,4,3,4
36.43543672,0.217517881,2,3,4,4,4,4,4,4,2,3,2,4,3
36.50109647,0.234680612,3,1,4,4,4,4,3,4,3,2,4,3,3
36.50621624,0.102974694,3,1,4,4,4,4,4,4,2,3,3,4,3
36.44425823,0.241965656,3,1,4,4,4,4,4,4,3,3,3,3,3
36.52521251,0.181387243,3,1,4,4,4,4,4,3,3,3,4,3,3
36.48857864,0.170912972,3,1,4,4,4,4,4,3,3,4,3,3,3
36.59494824,0.258806784,4,3,4,4,4,4,3,4,3,3,3,2,4
36.61212571,0.107268522,2,3,4,4,4,4,4,4,3,3,2,3,3
36.53163002,0.244699308,3,1,4,4,4,4,4,4,3,2,3,2,3
36.57122185,0.204306108,2,3,4,4,4,4,3,4,3,3,4,3,4
36.61630589,0.24500587,4,3,4,4,4,4,3,3,3,2,4,2,3
36.53530584,0.194868339,3,1,4,4,4,4,4,4,3,3,4,3,4
36.6100982,0.112843033,2,3,4,4,4,4,4,4,3,3,2,3,3
36.47633664,0.238076172,3,1,4,4,4,4,3,4,3,3,3,3,3
36.56834016,0.139505289,3,1,4,4,4,4,4,4,3,3,4,2,3
36.49578939,0.235469851,3,1,4,4,4,4,3,4,3,4,4,3,4
36.58714962,0.1419571,2,3,4,3,4,4,4,4,3,3,3,2,3
36.47443448,0.167112586,3,1,4,4,4,4,4,4,2,3,3,4,3
36.56184868,0.172160772,3,1,4,4,4,4,4,4,3,3,4,3,4
36.47332634,0.161748378,3,1,4,4,4,4,4,4,2,3,3,4,3
36.44146531,0.175204214,2,3,4,4,4,4,4,4,2,4,2,4,4
36.5664793,0.137134844,3,1,4,4,4,4,4,4,3,3,4,2,3
36.5851354,0.186323845,2,3,4,4,4,4,4,4,3,3,4,3,4
36.51317249,0.192862256,3,1,4,4,4,4,4,4,3,3,3,3,3
36.58375151,0.103065658,3,1,4,4,4,4,4,4,3,3,4,3,4
36.61400316,0.202672362,4,3,4,4,4,4,3,4,3,2,4,2,4
36.49886398,0.164312049,3,1,4,4,4,4,4,4,3,3,4,3,4
36.52340421,0.132327155,3,1,4,4,4,4,4,4,3,3,4,3,4
36.57272341,0.183249377,2,3,4,4,4,4,4,4,3,3,4,3,4
36.61547502,0.250331293,4,3,4,4,4,4,3,3,3,2,4,2,3
36.46244004,0.179208044,3,1,4,4,4,4,4,4,2,4,2,4,3
36.54165747,0.143338223,3,1,4,4,4,4,4,4,3,3,4,2,3
36.58889491,0.103331697,2,3,4,4,4,4,4,4,3,4,3,3,4
36.61185873,0.264411145,4,3,4,4,4,4,3,3,3,3,4,2,4
36.48936388,0.164013102,3,1,4,4,4,4,4,4,2,3,3,3,3
36.55633007,0.136630079,3,1,4,4,4,4,4,4,3,3,4,3,4
36.59687859,0.193791442,2,3,4,4,4,4,4,4,3,3,4,3,4
36.5560712,0.242852824,4,3,4,4,4,4,4,4,3,3,4,2,4
36.61163109,0.182994315,3,1,4,3,4,4,4,4,3,3,4,3,3
36.47715995,0.214906127,3,1,4,4,4,4,3,4,3,3,3,3,3
36.53469159,0.146782668,3,1,4,4,4,4,4,4,3,3,4,2,3
36.51511528,0.278946709,3,1,4,4,4,4,4,4,3,3,4,2,3
36.5830584,0.282131433,3,1,4,2,4,4,3,4,3,2,4,2,2
36.46337428,0.278134033,3,1,4,4,4,4,4,4,3,3,4,2,3
36.53288176,0.273460827,2,3,4,4,4,4,4,3,3,1,1,2,2
36.49482481,0.27477199,3,1,4,4,4,4,4,4,3,3,4,2,3
36.56829299,0.271173996,4,3,4,4,4,4,3,4,3,3,4,2,4
36.47007359,0.283593054,3,1,4,4,4,4,4,4,3,3,4,2,3
36.59594488,0.277098064,4,3,4,4,4,4,3,3,3,3,3,2,3
36.4470604,0.286759639,3,1,4,4,4,4,4,4,3,3,3,3,3
36.46477546,0.285946467,3,1,4,4,4,4,4,4,3,3,3,2,3
36.43633225,0.287239832,3,1,4,4,4,4,4,4,3,3,3,3,3
36.68592203,0.214217461,2,3,4,4,4,4,3,4,3,3,4,2,3
36.78054381,0.15225245,3,1,4,4,4,4,4,4,3,3,2,3,3
36.67431861,0.129535189,2,3,4,4,4,4,4,3,3,2,4,3,3
36.74736023,0.260698893,2,3,4,4,4,4,3,3,3,2,4,2,3
36.63717091,0.236374773,4,3,4,4,4,4,3,4,3,3,4,2,4
36.72097791,0.19956518,2,3,4,4,4,4,4,4,3,3,4,2,4
36.64196272,0.256011218,4,3,4,4,4,4,3,4,3,2,4,2,4
36.79984333,0.173144447,2,3,4,4,4,4,4,4,3,3,4,3,4
36.65806381,0.226924283,4,3,4,4,4,4,2,4,3,2,4,2,3
36.79478447,0.219108134,2,3,4,4,4,4,3,4,3,3,4,3,4
36.78781749,0.172619294,2,3,4,4,4,4,4,4,3,3,2,3,3
36.65081515,0.139247879,2,3,4,4,4,4,4,4,3,3,4,3,4
36.74517093,0.253765428,2,3,4,4,4,4,3,4,3,2,4,2,3
36.64224067,0.20221716,4,3,4,4,4,4,2,4,3,3,3,2,3
36.71496887,0.240742194,2,3,4,4,4,4,3,4,3,2,4,2,3
36.77764297,0.115693229,2,3,4,4,4,4,4,4,3,3,4,3,4
36.76769139,0.176290306,2,3,4,4,4,4,4,4,3,3,2,3,3
36.74374942,0.256148242,2,3,4,4,4,4,3,4,3,2,4,2,3
36.70375559,0.172350711,2,3,4,4,4,4,4,4,3,3,2,3,3
36.6473561,0.257497076,4,3,4,4,4,4,3,4,3,2,4,2,4
36.71699323,0.256758305,2,3,4,4,4,4,3,4,3,3,4,2,3
36.68020761,0.258111234,4,3,4,4,4,4,3,4,3,3,4,2,4
36.74035637,0.227628021,2,3,4,4,4,4,3,4,3,3,4,2,3
36.71265397,0.11882189,2,3,4,4,4,4,4,4,3,3,4,2,4
36.6524172,0.152554004,3,1,4,3,4,4,4,4,3,3,4,3,3
36.7431591,0.256134668,2,3,4,4,4,4,3,4,3,2,4,2,3
36.73032291,0.262344252,2,3,4,4,4,4,3,4,3,2,4,2,3
36.74534282,0.121502713,2,3,4,4,4,4,4,4,3,3,4,3,4
36.75323868,0.184958413,2,3,4,4,4,4,4,4,3,2,4,2,3
36.69250874,0.128431284,2,3,4,4,4,4,4,4,3,3,2,2,3
36.67940269,0.174189691,2,3,4,4,4,4,4,4,3,3,4,3,4
36.78463975,0.243925142,2,3,4,4,4,4,3,4,3,3,4,3,4
36.77563184,0.177794432,3,1,4,3,4,4,4,4,3,3,4,3,3
36.73953637,0.149228968,2,3,4,4,4,4,4,4,3,2,4,2,3
36.71030928,0.132565939,2,3,4,4,4,4,4,4,3,2,4,2,3
36.6927999,0.17843045,2,3,4,4,4,4,4,4,3,3,2,3,3
36.73274317,0.214045925,2,3,4,4,4,4,3,4,3,3,4,2,3
36.79927509,0.186567086,3,1,4,3,4,4,4,4,3,3,2,3,3
36.64372519,0.182697959,4,3,4,4,4,4,4,4,3,3,4,2,4
36.67498815,0.233435128,3,1,4,4,4,4,2,4,3,3,4,2,3
36.67427719,0.115572787,2,3,4,4,4,4,4,4,3,3,4,2,4
36.6958566,0.132362107,2,3,4,4,4,4,4,4,3,3,2,2,3
36.7601995,0.158223823,2,3,4,4,4,4,4,4,3,3,2,3,3
36.73515227,0.233440376,2,3,4,4,4,4,3,4,3,2,4,2,3
36.66225411,0.19597801,3,1,4,3,4,4,4,4,3,3,4,2,3
36.65336134,0.269750521,4,3,4,4,4,4,3,4,3,2,4,2,4
36.72000427,0.18248039,2,3,4,4,4,4,4,4,3,3,4,2,4
36.75471629,0.131652012,3,1,4,3,4,4,4,4,3,3,4,3,3
36.66759736,0.243105336,3,1,4,3,4,4,3,4,3,3,4,2,3
36.78626731,0.179947151,3,1,4,3,4,4,4,4,3,3,2,3,3
36.6666843,0.197494629,3,1,4,3,4,4,4,4,3,3,4,2,3
36.73782443,0.239564191,2,3,4,4,4,4,3,4,3,2,4,2,3
36.74302943,0.263340094,2,3,4,4,4,4,3,4,3,3,4,2,3
36.68006459,0.216050598,2,3,4,4,4,4,3,4,3,3,4,2,3
36.78573144,0.12477921,2,3,4,4,4,4,4,4,3,3,4,3,4
36.75819103,0.104321522,2,3,4,4,4,4,3,4,3,3,4,3,4
36.70988523,0.185356908,2,3,4,4,4,4,4,3,3,3,4,2,3
36.79759681,0.255454799,3,1,4,3,4,4,3,4,3,3,4,3,3
36.64773094,0.161194118,3,1,4,3,4,4,4,4,3,3,4,3,3
36.78333733,0.125263062,2,3,4,4,4,4,4,4,3,3,4,3,4
36.72948308,0.130184668,2,3,4,4,4,4,4,4,3,3,4,2,4
36.67763759,0.107382908,2,3,4,4,4,4,4,3,3,3,4,2,3
36.72954721,0.127280765,2,3,4,4,4,4,4,4,3,3,4,2,4
36.6903763,0.238165119,2,3,4,4,4,4,3,4,3,3,4,2,3
36.79663869,0.243872765,2,3,4,3,4,4,3,4,3,3,4,3,3
36.63935262,0.146509933,4,3,4,3,4,4,4,4,3,3,4,3,4
36.79925905,0.173819869,2,3,4,4,4,4,4,4,3,3,4,3,4
36.6258101,0.209787314,4,3,4,4,4,4,3,4,3,2,4,2,4
36.70967731,0.169850691,2,3,4,4,4,4,4,4,3,2,4,3,4
36.72918565,0.253029815,2,3,4,4,4,4,3,4,3,2,4,2,3
36.76520044,0.155103658,2,3,4,4,4,4,4,4,3,3,4,3,4
36.74131121,0.103646064,2,3,4,4,4,4,3,3,3,3,4,3,3
36.63348546,0.20776236,4,3,4,4,4,4,3,4,3,3,4,2,4
36.65652327,0.132401433,2,3,4,3,4,4,4,4,3,2,4,3,3
36.66813887,0.241420555,3,1,4,3,4,4,3,4,3,2,4,2,2
36.65159577,0.14674763,3,1,4,3,4,4,4,3,3,2,4,3,3
36.77541148,0.144846283,3,1,4,3,4,4,4,3,3,3,4,3,3
36.62000863,0.251310955,4,3,4,4,4,4,3,4,3,2,4,2,4
36.73343548,0.103562727,2,3,4,4,4,4,3,3,3,3,4,3,3
36.79824726,0.213403184,2,3,4,4,4,4,3,4,3,3,4,3,4
36.64134797,0.152805732,4,3,4,3,4,4,4,4,3,3,4,3,4
36.76516337,0.106678615,2,3,4,4,4,4,4,3,3,3,4,3,4
36.77151764,0.238460742,2,3,4,4,4,4,3,4,3,3,4,2,3
36.61845946,0.252492949,4,3,4,4,4,4,3,4,3,3,4,2,4
36.70576649,0.132239008,2,3,4,4,4,4,4,3,3,3,4,2,3
36.6328435,0.1243361,2,3,4,4,4,4,4,4,3,3,4,3,4
36.79297404,0.151285695,3,1,4,3,4,4,4,4,3,3,4,3,3
36.65491232,0.164507811,3,1,4,3,4,4,4,4,3,3,4,3,3
36.79018624,0.213121897,2,3,4,4,4,4,3,4,3,3,4,3,4
36.76318652,0.173195144,2,3,4,4,4,4,4,4,3,3,2,3,3
36.61787407,0.258107104,4,3,4,4,4,4,3,4,3,2,4,2,4
36.7499705,0.240510954,2,3,4,4,4,4,3,4,3,2,4,2,3
36.64982615,0.142351997,3,1,4,3,4,4,4,4,3,3,4,3,3
36.6742853,0.106191326,2,3,4,4,4,4,4,4,3,3,4,2,4
36.78539962,0.190328699,3,1,4,3,4,4,4,4,3,3,2,3,3
36.7979685,0.130033565,2,3,4,4,4,4,4,4,3,3,4,2,4
36.77104282,0.107272812,2,3,4,4,4,4,4,4,3,3,4,3,4
36.65069363,0.130388482,2,3,4,4,4,4,4,4,3,3,4,3,4
36.78718576,0.23494067,2,3,4,4,4,4,3,4,3,3,4,2,3
36.70392398,0.259781902,2,3,4,4,4,4,3,4,3,3,4,3,4
36.77363901,0.166138787,2,3,4,4,4,4,4,4,3,3,4,3,4
36.69901039,0.191003114,2,3,4,4,4,4,4,4,3,3,4,3,4
36.67956504,0.240671472,2,3,4,4,4,4,3,4,3,3,4,2,3
36.71378607,0.199168849,2,3,4,4,4,4,4,3,3,3,4,2,3
36.71882106,0.264925157,2,3,4,4,4,4,3,4,3,3,4,2,3
36.79407215,0.140988271,3,1,4,3,4,4,4,4,3,2,4,2,3
36.7390599,0.133779771,2,3,4,4,4,4,4,4,3,3,4,2,4
36.740739,0.181300223,3,1,4,3,4,4,4,4,3,2,4,2,3
36.64028654,0.255544771,4,3,4,4,4,4,3,4,3,2,4,2,4
36.71404356,0.106981962,2,3,4,4,4,4,4,4,3,3,4,2,4
36.75866963,0.259964129,2,3,4,4,4,4,3,4,4,3,4,2,4
36.76624765,0.144958535,3,1,4,3,4,4,4,4,3,3,4,3,3
36.72061721,0.218176816,2,3,4,4,4,4,3,4,3,2,4,2,3
36.72170914,0.260447157,2,3,4,4,4,4,3,4,3,2,4,2,3
36.6829692,0.166371803,2,3,4,4,4,4,4,4,3,3,2,3,3
36.69008201,0.23172799,2,3,4,4,4,4,3,3,3,3,4,2,3
36.6790155,0.193072765,2,3,4,4,4,4,4,4,3,3,4,2,4
36.75273828,0.265233124,2,3,4,4,4,4,3,4,3,3,4,2,3
36.74935964,0.243523583,2,3,4,4,4,4,3,4,3,3,4,2,3
36.75888717,0.23640287,3,1,4,3,4,4,3,4,3,3,4,2,3
36.76150387,0.172751567,2,3,4,4,4,4,4,4,3,3,2,3,3
36.6774494,0.137334736,2,3,4,4,4,4,4,4,3,3,4,3,4
36.76590342,0.273658312,2,3,4,4,4,4,3,4,4,3,4,2,4
36.79907886,0.281622501,2,3,4,4,4,4,3,4,4,3,4,3,4
36.72097516,0.273980618,2,3,4,4,4,4,3,4,3,3,4,3,4
36.7278376,0.274316595,2,3,4,4,4,4,3,4,3,3,2,2,3
36.74010253,0.281705007,2,3,4,4,4,4,4,4,3,3,2,2,3
36.69972979,0.279769012,2,3,4,4,4,4,3,4,3,3,4,3,4
36.65663323,0.277715736,4,3,4,4,4,4,3,4,3,2,4,2,4
36.71653134,0.273290938,2,3,4,4,4,4,3,4,3,3,4,3,4
36.69742636,0.279961302,2,3,4,4,4,4,3,4,3,3,4,3,4
36.63631817,0.287290524,4,3,4,4,4,4,3,4,3,3,4,2,4
36.65558722,0.285320161,4,3,4,4,4,4,3,4,3,2,4,2,4
36.64625542,0.285039979,4,3,4,4,4,4,3,4,3,2,4,2,4
36.76781986,0.284141848,2,3,4,4,4,4,3,4,4,2,4,2,3
36.924199,0.222323879,2,1,4,4,4,4,3,4,4,3,4,3,3
36.87619667,0.110327097,2,3,4,4,4,4,4,4,4,3,4,2,4
36.94340634,0.258484397,2,1,4,4,4,4,4,4,4,3,4,3,4
36.87662589,0.124920697,2,3,4,4,4,4,3,4,4,3,4,2,4
36.84965917,0.204905921,3,1,4,3,4,4,3,4,4,3,4,3,3
36.92531888,0.230615057,2,1,4,4,4,4,3,3,4,3,4,3,3
36.91305043,0.151542406,2,1,4,4,4,4,3,4,4,2,4,2,3
36.86885833,0.253775413,2,3,4,4,4,4,4,4,3,3,4,3,4
36.81315502,0.234581042,2,3,4,4,4,4,3,4,4,3,4,3,4
36.82659459,0.22878102,2,3,4,4,4,4,3,4,4,3,2,3,3
36.86766953,0.129193297,2,3,4,4,4,4,3,4,4,3,4,2,4
36.92267225,0.246597936,2,2,4,3,1,4,4,4,4,3,4,3,3
36.87498201,0.182201823,2,3,4,4,4,4,4,4,4,3,4,3,4
36.85685163,0.131743632,3,1,4,4,4,4,3,4,4,3,4,2,3
36.85443974,0.128098046,3,1,4,4,4,4,3,4,4,3,4,2,3
36.91102646,0.207375621,2,1,4,4,4,4,3,4,4,3,4,3,3
36.84044932,0.19173,3,1,4,3,4,4,4,4,4,3,4,3,4
36.91698855,0.214287378,2,1,4,4,4,4,3,4,4,3,4,3,3
36.89180825,0.24710864,2,3,4,4,4,4,4,4,4,3,4,3,4
36.85327282,0.242381768,2,3,4,4,4,4,4,4,4,3,4,3,4
36.83607049,0.148068604,2,3,4,4,4,4,4,4,4,3,4,2,4
36.83451759,0.192217862,3,1,4,3,4,4,4,4,4,3,4,3,4
36.90242379,0.138098958,2,1,4,4,4,4,3,4,4,3,4,2,3
36.80671378,0.181874734,2,3,4,4,4,4,4,4,3,3,4,3,4
36.83709226,0.107592489,2,3,4,4,4,4,4,4,3,3,4,3,4
36.96154182,0.176759918,2,3,4,4,4,4,3,4,4,3,4,3,4
36.93116789,0.196422925,2,1,4,4,4,4,4,3,4,3,4,3,3
36.86544727,0.125469577,2,3,4,4,4,4,3,4,4,3,4,2,4
36.93342085,0.104205975,2,3,4,4,4,4,4,4,4,3,4,3,4
36.97845851,0.203873412,3,1,4,4,4,4,3,4,4,3,4,3,4
36.84205772,0.254618901,2,3,4,4,4,4,4,4,4,3,4,3,4
36.94322923,0.22960997,2,1,4,4,4,4,3,4,4,2,4,3,3
36.9242714,0.127273467,2,3,4,4,4,4,3,4,4,3,4,3,3
36.93117306,0.245354573,2,1,4,4,4,4,4,4,4,3,4,3,4
36.84233944,0.158443988,2,3,4,4,4,4,3,4,4,3,4,3,4
36.83895984,0.142873662,2,3,4,4,4,4,4,3,4,3,4,2,4
36.88545266,0.233144329,2,3,4,4,4,4,3,4,4,3,4,3,4
36.97490531,0.115059851,2,3,4,4,4,4,3,4,4,3,2,3,3
36.82735197,0.153300935,2,3,4,4,4,4,4,4,4,3,4,2,4
36.81988233,0.196388695,2,3,4,4,4,4,4,3,3,3,4,3,4
36.96698501,0.138801552,3,1,4,3,4,4,4,4,4,3,4,2,3
36.91865529,0.246556403,2,2,4,3,1,4,4,4,4,3,4,3,3
36.81189736,0.189557519,2,3,4,4,4,4,4,4,3,3,4,3,4
36.98012201,0.177741065,3,1,4,4,4,4,3,4,4,3,2,3,3
36.85706383,0.171666623,2,3,4,4,4,4,4,4,4,3,4,3,4
36.83546012,0.24377719,2,3,4,4,4,4,4,4,4,3,2,3,4
36.96975035,0.258433416,3,1,4,4,4,4,3,4,4,2,4,2,3
36.83948666,0.180027429,2,3,4,4,4,4,4,4,4,3,4,3,4
36.83508452,0.232882258,2,3,4,4,4,4,3,4,4,3,2,3,3
36.81672945,0.163891261,3,1,4,4,4,4,4,4,3,3,4,2,3
36.96921157,0.256654508,3,1,4,4,4,4,3,4,4,3,4,3,4
36.96236382,0.169813916,2,3,4,4,4,4,3,4,4,3,4,3,4
36.80583575,0.164096773,3,1,4,3,4,4,4,4,3,3,4,3,3
36.92385501,0.170782517,2,1,4,4,4,4,4,4,4,3,4,3,4
36.96844856,0.144532373,3,1,4,3,4,4,4,3,4,3,4,2,3
36.91123221,0.250787493,2,3,4,4,4,4,4,3,4,3,4,2,4
36.89456281,0.152708137,2,3,4,4,4,4,3,4,4,3,3,3,4
36.8068372,0.185376347,2,3,4,4,4,4,4,4,3,3,4,3,4
36.92421873,0.198691656,2,1,4,4,4,4,4,4,4,3,4,3,4
36.87175207,0.1476523,2,3,4,4,4,4,3,4,4,3,4,3,4
36.90061834,0.124285522,2,1,4,4,4,4,3,4,4,3,4,3,3
36.88928495,0.131102253,2,3,4,4,4,4,3,3,4,3,3,2,3
36.82743794,0.230110741,2,3,4,4,4,4,3,4,4,3,4,3,4
36.88043253,0.250276032,2,3,4,4,4,4,4,4,4,3,4,3,4
36.8112384,0.169969562,3,1,4,3,4,4,4,3,3,3,4,2,3
36.91550337,0.149609633,2,1,4,4,4,4,3,4,4,3,4,2,3
36.80658645,0.21817383,2,3,4,4,4,4,3,4,3,3,4,3,4
36.88609681,0.228303183,2,3,4,4,4,4,3,4,4,3,4,3,4
36.8613395,0.270193103,2,3,4,4,4,3,4,4,3,3,4,3,4
36.89879608,0.184933915,2,3,4,4,4,4,4,4,4,3,4,3,4
36.80424802,0.13329041,2,3,4,4,4,4,4,4,3,3,4,2,4
36.83617737,0.180649247,3,1,4,3,4,4,4,4,4,3,4,3,4
36.96203409,0.154420967,3,1,4,3,4,4,4,4,4,3,4,2,3
36.81852092,0.186119105,3,1,4,3,4,4,4,4,3,3,4,3,3
36.9616088,0.185385028,3,1,4,4,4,4,3,4,4,3,4,3,4
36.94843701,0.208665389,3,1,4,4,4,4,3,4,4,3,4,3,4
36.81096166,0.237807274,2,3,4,4,4,4,3,4,4,3,4,3,4
36.88817929,0.210713026,2,3,4,4,4,4,3,4,4,3,4,3,4
36.9594046,0.239645788,3,1,4,4,4,4,3,3,4,3,2,3,3
36.93517747,0.261678677,2,1,4,4,4,4,4,3,4,2,4,3,3
36.80180651,0.212878368,2,3,4,4,4,4,3,4,3,3,4,3,4
36.94016227,0.243443683,2,1,4,4,4,4,4,4,4,3,4,3,4
36.92633734,0.202831672,2,1,4,4,4,4,3,4,4,3,4,3,3
36.90797747,0.249007659,2,3,4,4,4,4,4,4,4,3,4,3,4
36.85686837,0.150027943,2,3,4,4,4,4,3,4,4,3,4,3,4
36.8871542,0.136790588,2,3,4,4,4,4,3,4,4,3,3,3,4
36.905395,0.165081698,2,1,4,4,4,4,4,4,4,3,3,3,3
36.92436716,0.160666534,2,3,4,4,4,4,4,4,4,3,3,2,4
36.88443224,0.178380471,2,3,4,4,4,4,4,4,4,3,4,3,4
36.91242151,0.140812954,2,1,4,4,4,4,3,4,4,3,4,2,3
36.81760629,0.245459609,2,3,4,4,4,4,4,4,4,2,4,3,4
36.88423662,0.227649328,2,3,4,4,4,4,3,4,4,3,4,3,4
36.98167624,0.134747795,2,3,4,4,4,4,4,4,4,2,4,2,4
36.83859221,0.15025868,2,3,4,4,4,4,4,4,4,3,4,2,4
36.945313,0.149510378,2,3,4,4,4,4,3,4,4,3,4,2,4
36.82819888,0.230179221,2,3,4,4,4,4,3,4,4,3,2,3,3
36.97543046,0.127206696,2,3,4,4,4,4,4,4,4,3,4,2,4
36.96360878,0.245199368,3,1,4,4,4,4,3,4,4,3,4,3,4
36.84270881,0.114467414,2,3,4,4,4,4,4,4,4,3,4,2,4
36.84599618,0.179389384,2,3,4,4,4,4,4,4,4,3,4,3,4
36.94613061,0.206699186,3,1,4,4,4,4,3,4,4,3,4,3,4
36.96118454,0.258488079,3,1,4,4,4,4,3,4,4,3,4,3,4
36.96067247,0.170480143,2,3,4,4,4,4,3,3,4,3,2,3,3
36.85847522,0.102654251,2,3,4,4,4,4,4,4,4,3,4,3,4
36.88118003,0.226185239,2,3,4,4,4,4,3,4,4,3,4,3,4
36.96814988,0.105711936,3,1,4,3,4,4,3,4,4,3,4,3,3
36.86857143,0.122650899,2,3,4,4,4,4,3,3,4,2,4,2,3
36.86782686,0.12716001,2,3,4,4,4,4,3,4,4,3,4,2,4
36.94041261,0.132511604,3,1,4,3,4,4,3,4,4,2,4,2,3
36.86227532,0.228160963,2,3,4,4,4,4,3,4,4,3,4,3,4
36.802421,0.283839372,2,3,4,4,4,4,4,4,4,3,4,3,4
36.94030056,0.271947004,2,1,4,4,4,4,4,4,4,2,4,3,3
36.96397461,0.279497997,2,1,4,4,4,3,3,3,4,3,4,2,2
36.90158042,0.27265227,2,3,4,4,4,3,4,4,4,3,4,3,4
36.9243218,0.278193436,2,2,4,3,1,3,4,4,4,3,4,3,2
36.91477115,0.27924236,2,3,4,4,4,3,4,4,4,3,4,3,4
36.88245177,0.272520004,3,1,4,3,4,3,4,4,4,3,4,3,3
36.90395528,0.277075329,2,3,4,4,4,3,4,4,4,3,4,3,4
36.94677119,0.282057224,2,1,4,4,4,3,3,3,4,3,4,3,3
36.94997067,0.283512891,2,1,4,4,4,3,3,4,4,3,4,3,3
36.96357752,0.285828489,2,1,4,4,4,3,3,4,4,3,4,2,3
36.95789058,0.28661867,2,1,4,4,4,3,3,4,4,3,4,3,3
37.08363445,0.223601788,3,4,3,4,3,4,2,1,2,3,4,4,2
37.08300457,0.137967855,2,1,4,4,4,4,2,4,3,3,4,3,3
36.99782356,0.157619093,2,3,4,4,4,4,4,4,4,3,4,2,4
37.04477187,0.246251171,2,4,4,3,3,4,4,3,3,2,4,3,3
37.03259551,0.252617874,2,4,4,3,3,4,3,4,3,3,2,3,3
37.05264528,0.167316621,2,1,4,3,3,4,3,3,3,3,4,3,2
37.1482093,0.119359876,4,3,4,4,4,4,2,4,3,3,4,4,4
37.13708993,0.119502832,4,3,4,4,4,4,2,3,3,3,3,3,3
37.16017889,0.180556221,2,1,4,4,3,4,3,2,2,3,4,4,2
37.12151759,0.11898551,3,1,4,4,4,4,2,4,3,3,3,3,3
37.04391115,0.256626673,2,4,4,3,3,4,4,3,3,3,4,3,3
37.10326633,0.110581607,4,3,4,4,4,4,2,4,3,3,3,3,4
37.11010678,0.259154765,2,1,4,4,3,4,4,4,3,2,4,3,3
36.99942007,0.174439064,3,1,4,4,4,4,3,4,4,3,2,3,3
36.99039175,0.241560987,2,1,4,4,4,4,3,4,4,3,4,3,3
37.14583361,0.114021472,4,3,4,4,4,4,2,3,3,3,3,3,3
37.00631752,0.139586583,2,3,4,4,4,4,3,4,4,3,4,2,4
37.10433258,0.21341375,2,1,4,4,3,4,2,3,2,3,2,4,1
36.99216004,0.24049046,2,1,4,4,4,4,3,4,4,3,4,3,3
36.98628224,0.176063171,3,1,4,4,4,4,3,4,4,3,2,3,3
37.07562831,0.151138828,2,4,4,3,3,4,3,4,3,3,2,3,3
37.04902695,0.112619733,2,3,4,4,4,4,3,4,3,2,4,3,3
36.98758371,0.2204281,3,1,4,4,4,4,3,4,4,3,4,3,4
37.0821062,0.166965311,2,4,4,3,3,4,3,4,3,3,4,3,3
37.02327319,0.268261898,2,4,4,3,3,4,3,4,3,3,4,3,3
37.05033545,0.176490472,2,4,4,3,3,4,3,4,3,3,4,3,3
37.13494335,0.25816687,3,4,3,4,3,3,4,4,3,3,2,3,3
37.08947719,0.213326441,3,4,3,4,3,4,2,2,2,3,4,4,3
36.99197226,0.177366138,3,1,4,4,4,4,3,4,4,3,4,3,4
37.16707647,0.229957425,2,1,4,4,3,4,1,3,3,3,4,3,2
37.01028317,0.194319384,3,1,4,4,4,4,3,4,4,3,4,3,4
37.12616096,0.195513311,2,1,4,4,3,4,3,3,2,3,4,4,2
37.16073417,0.268575583,3,4,3,4,3,3,2,2,3,3,4,3,2
37.12589147,0.261518412,2,1,4,4,3,3,4,3,3,3,4,3,2
36.99435517,0.124455041,2,3,4,4,4,4,4,4,4,2,4,2,4
37.09918083,0.257988887,3,4,3,4,3,4,4,4,3,3,4,4,4
37.08567214,0.219271318,3,4,3,4,3,4,2,3,2,3,4,4,3
37.07539729,0.162004619,2,4,4,3,3,4,3,4,3,3,4,3,3
37.00947861,0.109418813,3,1,4,4,4,4,3,4,3,3,4,2,3
37.14290297,0.201427235,2,1,4,4,3,4,2,3,2,3,2,4,1
37.13707824,0.139641639,2,3,4,4,3,4,3,4,3,3,4,4,4
37.14334153,0.212875031,2,1,4,4,3,4,2,2,2,3,2,4,1
37.12260513,0.142220102,2,3,4,4,3,4,3,4,3,3,4,4,4
37.16103992,0.166810372,2,1,4,4,3,4,3,4,2,3,4,4,3
37.10335145,0.241168522,3,4,3,4,3,4,4,2,2,3,4,4,3
37.04755327,0.243672229,2,4,4,3,3,4,4,4,3,3,4,3,4
37.05196525,0.257080202,2,1,4,4,3,4,4,4,3,3,4,3,3
